,Unnamed: 0,paper_1,paper_2,paper_1_id,paper_2_id,arxiv_id_1,arxiv_id_2,task,datasets_diff,approach_diff
1549,1549,59_paper_78,59_paper_52,600,605,1901.0286,1611.01462,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 uses multiple datasets:  Hutter Prize,  WikiText-103,  Text8,  One Billion Word, and  enwiki8, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling."
1550,1550,59_paper_78,59_paper_35,600,6010,1901.0286,1609.07959,Language Modelling,"sent: Article 1 and Article 2 use enwiki8 dataset.sent: Article 1 and Article 2 use Text8 dataset.sent: Article 1 and Article 2 use Hutter Prize dataset. sent: Article 1 uses multiple datasets:  WikiText-103,  Penn Treebank  Word Level , and  One Billion Word, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling."
1551,1551,59_paper_78,59_paper_14,600,6020,1901.0286,1609.01704,Language Modelling,"sent: Article 1 and Article 2 use enwiki8 dataset.sent: Article 1 and Article 2 use Text8 dataset. sent: Article 1 uses multiple datasets:  WikiText-103,  Penn Treebank  Word Level ,  One Billion Word, and  Hutter Prize, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling."
1552,1552,59_paper_78,59_paper_10,600,6023,1901.0286,1808.10143,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 uses multiple datasets:  Hutter Prize,  WikiText-103,  Text8,  One Billion Word, and  enwiki8, while Article 2 uses multiple datasets:  WikiText-2, and  Penn Treebank.","sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Transformer-XL - 24 layers approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Transformer-XL approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses 18-layer Transformer-XL approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Transformer-XL - 18 layers approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses 12-layer Transformer-XL approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Transformer-XL Standard approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses 24-layer Transformer-XL approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Transformer-XL Large approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Transformer-XL Base approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Transformer-XL - 12 layers approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling."
1553,1553,59_paper_16,59_paper_57,601,602,1903.04167,1901.0286,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 uses WikiText-2 dataset, while Article 2 uses multiple datasets:  Hutter Prize,  WikiText-103,  Text8,  One Billion Word, and  enwiki8.","sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling."
1554,1554,59_paper_16,59_paper_38,601,604,1903.04167,1711.03953,Language Modelling,sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset.sent: Article 1 and Article 2 use WikiText-2 dataset.,"sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   dynamic eval for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS for Language Modelling."
1555,1555,59_paper_16,59_paper_52,601,605,1903.04167,1611.01462,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 uses WikiText-2 dataset, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling."
1556,1556,59_paper_16,59_paper_35,601,6010,1903.04167,1609.07959,Language Modelling,"sent: Article 1 uses multiple datasets:  Penn Treebank  Word Level , and  WikiText-2, while Article 2 uses multiple datasets:  enwiki8,  Text8, and  Hutter Prize.","sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling."
1557,1557,59_paper_16,59_paper_14,601,6020,1903.04167,1609.01704,Language Modelling,"sent: Article 1 uses multiple datasets:  Penn Treebank  Word Level , and  WikiText-2, while Article 2 uses multiple datasets:  enwiki8, and  Text8.","sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling."
1558,1558,59_paper_16,59_paper_10,601,6023,1903.04167,1808.10143,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset.sent: Article 1 and Article 2 use WikiText-2 dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses Penn Treebank dataset.","sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   Partial Shuffle approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling."
1559,1559,59_paper_38,59_paper_52,604,605,1711.03953,1611.01462,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 uses WikiText-2 dataset, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling."
1560,1560,59_paper_38,59_paper_64,604,606,1711.03953,1901.0286,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 uses WikiText-2 dataset, while Article 2 uses multiple datasets:  Hutter Prize,  WikiText-103,  Text8,  One Billion Word, and  enwiki8.","sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling."
1561,1561,59_paper_38,59_paper_20,604,609,1711.03953,1903.04167,Language Modelling,sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset.sent: Article 1 and Article 2 use WikiText-2 dataset.,"sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   Partial Shuffle for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   Partial Shuffle for Language Modelling."
1562,1562,59_paper_38,59_paper_35,604,6010,1711.03953,1609.07959,Language Modelling,"sent: Article 1 uses multiple datasets:  Penn Treebank  Word Level , and  WikiText-2, while Article 2 uses multiple datasets:  enwiki8,  Text8, and  Hutter Prize.","sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling."
1563,1563,59_paper_38,59_paper_14,604,6020,1711.03953,1609.01704,Language Modelling,"sent: Article 1 uses multiple datasets:  Penn Treebank  Word Level , and  WikiText-2, while Article 2 uses multiple datasets:  enwiki8, and  Text8.","sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling."
1564,1564,59_paper_38,59_paper_10,604,6023,1711.03953,1808.10143,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset.sent: Article 1 and Article 2 use WikiText-2 dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses Penn Treebank dataset.","sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS   dynamic eval approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses AWD-LSTM-MoS approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling."
1565,1565,59_paper_52,59_paper_64,605,606,1611.01462,1901.0286,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses multiple datasets:  Hutter Prize,  WikiText-103,  Text8,  One Billion Word, and  enwiki8.","sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling."
1566,1566,59_paper_52,59_paper_20,605,609,1611.01462,1903.04167,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses WikiText-2 dataset.","sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   Partial Shuffle for Language Modelling."
1567,1567,59_paper_52,59_paper_35,605,6010,1611.01462,1609.07959,Language Modelling,"sent: Article 1 uses Penn Treebank  Word Level  dataset, while Article 2 uses multiple datasets:  enwiki8,  Text8, and  Hutter Prize.","sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Large mLSTM  emb  WN  VD for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Unregularised mLSTM for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses Large mLSTM for Language Modelling."
1568,1568,59_paper_52,59_paper_40,605,6019,1611.01462,1711.03953,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses WikiText-2 dataset.","sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   dynamic eval for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS for Language Modelling."
1569,1569,59_paper_52,59_paper_14,605,6020,1611.01462,1609.01704,Language Modelling,"sent: Article 1 uses Penn Treebank  Word Level  dataset, while Article 2 uses multiple datasets:  enwiki8, and  Text8.","sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling."
1570,1570,59_paper_52,59_paper_10,605,6023,1611.01462,1808.10143,Language Modelling,"sent: Article 1 and Article 2 use Penn Treebank  Word Level  dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses multiple datasets:  WikiText-2, and  Penn Treebank.","sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Tied Variational LSTM   augmented loss approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling."
